CustomerID,churn_probability
6407-GSJNL,0.9404633266330991
8204-YJCLA,0.9404402698490432
8181-YHCMF,0.9403781964408412
1830-GGFNM,0.9402078484513123
2498-XLDZR,0.9401979623265614
1459-QNFQT,0.9401752739095973
0020-INWCK,0.940145165633835
9711-FJTBX,0.9399958273484452
8277-RVRSV,0.9399449554780891
9625-QNLUX,0.9399406346732024
5627-TVBPP,0.9399163452155815
6614-YWYSC,0.9398046433156901
6885-PKOAM,0.9397185309308832
0040-HALCW,0.9396245077826758
0016-QLJIS,0.9395748112155279
8008-OTEZX,0.9395636440688208
2384-OVPSA,0.9395402072789591
0744-BIKKF,0.9392634916987286
5117-ZSMHQ,0.9391506732601365
3230-JCNZS,0.9390992337238472
9646-NMHXE,0.9390442455384629
3870-SPZSI,0.9390351087295941
7274-CGTOD,0.9390155012683171
2632-TACXW,0.9388790298493955
8234-GSZYK,0.9388683622861664
9802-CAQUT,0.938850665367971
4114-QMKVN,0.9388274939727389
1403-LKLIK,0.9387105974738386
1241-FPMOF,0.9386663981097583
6007-TCTST,0.9386643669344815
1352-HNSAW,0.9386643669344815
3653-NCRDJ,0.9386170295894856
7340-KEFQE,0.9385629378947651
9489-JMTTN,0.9385224384429952
0318-ZOPWS,0.9384113093321814
4735-BJKOU,0.9383978742266512
3097-FQTVJ,0.9383978742266512
9710-NJERN,0.9383978742266512
8232-CTLKO,0.9383956647662621
7963-SHNDT,0.9382482288780889
7711-YIJWC,0.9382061631164286
6772-WFQRD,0.9380309609084498
8218-FFJDS,0.9379134306480613
1265-ZFOSD,0.9378409474877025
9500-IWPXQ,0.9378156211018152
2664-XJZNO,0.93775897211854
5146-YYFRZ,0.9376699655635732
5787-KXGIY,0.9376301472799516
0230-WEQUW,0.9375227782103315
8050-XGRVL,0.9373643947963807
3580-HYCSP,0.9372956176975629
4782-OSFXZ,0.9372170898585662
0442-TDYUO,0.9371859786004844
4644-OBGFZ,0.9371410513516378
4807-IZYOZ,0.9371228228264895
4674-HGNUA,0.937088996420995
6161-ERDGD,0.9367912982776656
1171-TYKUR,0.9366479649880931
1599-EAHXY,0.9366146305385433
9593-CVZKR,0.9365614630250533
3148-AOIQT,0.9364527069449877
9397-TZSHA,0.936341215966568
5338-YHWYT,0.9363271924418295
4012-YCFAI,0.9361974880278594
6461-SZMCV,0.9360523772840355
7695-PKLCZ,0.9359708473481505
4737-AQCPU,0.9358999389641955
3170-NMYVV,0.9358561050377825
2821-WARNZ,0.9357880723519647
8626-XHBIE,0.9357785467529626
1460-UZPRJ,0.9357779997580994
4487-ZYJZK,0.9356954011279432
0017-IUDMW,0.9356603590430594
0675-NCDYU,0.9356603590430594
7602-MVRMB,0.9355705127745559
5208-FVQKB,0.9354612849699858
4056-QHXHZ,0.9354340719269248
4458-KVRBJ,0.9353852627623417
8661-BOYNW,0.9353038555169366
8901-UPRHR,0.9352501031749084
1488-PBLJN,0.9352357955059101
1032-MAELW,0.935215628060989
9084-OAYKL,0.9351678361460348
4990-ALDGW,0.9351678361460348
1240-HCBOH,0.9350807355108139
9769-TSBZE,0.934993236866199
0847-HGRML,0.9349867200644768
9224-VTYID,0.9349283833257646
0757-WCUUZ,0.9349243686070692
9581-GVBXT,0.9349067856803251
6374-NTQLP,0.9348606944465125
1116-FRYVH,0.9348489400602971
6096-EGVTU,0.9348402357667014
3938-YFPXD,0.9348307489991426
5296-PSYVW,0.9348257863904518
5680-LQOGP,0.9344814072123213
2300-RQGOI,0.9343978742266512
0582-AVCLN,0.9343978742266512
7898-PDWQE,0.934378421941388
1897-OKVMW,0.9343456625863792
7255-SSFBC,0.9343430394869623
7765-LWVVH,0.9341386701709872
6425-JWTDV,0.9340156741098915
1716-LSAMB,0.9340087181611375
1452-UZOSF,0.9339423525099715
9805-FILKB,0.9339065752398407
6549-BTYPG,0.9336598713332289
5924-SNGKP,0.9335403863635553
8398-TBIYD,0.9334470696581016
3865-YIOTT,0.9332918007217128
8441-SHIPE,0.9332482993131318
5016-LIPDW,0.9331410513516378
3850-OKINF,0.9330796163715236
3451-VAWLI,0.933004369352701
9530-GRMJG,0.9329819841210719
3396-DKDEL,0.9328778495013671
3982-JGSFD,0.9328679916305672
8207-DMRVL,0.9327846036973206
2040-XBAVJ,0.9327846036973206
4883-KCPZJ,0.9324512064471561
4254-QPEDE,0.9324438488794432
5542-NKVRU,0.9321721737115869
6695-AMZUF,0.9321674551655055
7216-KAOID,0.9321235303177592
2525-GVKQU,0.9320295707583475
2234-EOFPT,0.9319453172171381
5148-ORICT,0.9317359751166091
4176-RELJR,0.9316500117470338
5980-BDHPY,0.9316047788126833
7167-PCEYD,0.9315915597911714
0023-UYUPN,0.9315771842042367
4475-NVTLU,0.9315291170562517
2812-REYAT,0.9312219509993941
3902-MIVLE,0.9312075677542669
6292-TOSSS,0.9308940948471929
5197-LQXXH,0.9308861926447116
3726-TBHQT,0.9308774090754423
7977-HXJKU,0.9307865432845993
0704-VCUMB,0.9305007100411881
9795-SHUHB,0.9304785604175414
2729-VNVAP,0.930461512209844
1832-PEUTS,0.9303781605753249
4609-KNNWG,0.9303587393201882
7301-ABVAD,0.9302268469891619
7596-ZYWBB,0.9301564237531307
8917-FAEMR,0.9299216837504608
4962-CHQPW,0.9298295714709792
4334-HOWRP,0.9298213585333397
7205-BAIAD,0.929815030854444
1862-QRWPE,0.9297479969296744
3129-AAQOU,0.929669700924763
0244-LGNFY,0.9296142056384745
0214-JHPFW,0.9295424379763312
1080-BWSYE,0.9293681363003936
3407-JMJQQ,0.9292648527571143
2808-CHTDM,0.9290815620794812
5879-HMFFH,0.9289795521623447
1194-BHJYC,0.928952990729589
1722-LDZJS,0.9289062888802019
3227-WLKLI,0.9288077061003469
8395-ETZKQ,0.9287583357904566
9348-ROUAI,0.9285098891752706
0608-JDVEC,0.9284850470022504
1221-GHZEP,0.928293239409969
9993-LHIEB,0.928248695105306
8098-TDCBU,0.9281930894364784
5334-AFQJB,0.9281607190227156
6723-CEGQI,0.9278445169943762
7446-SFAOA,0.9278221809579682
9624-EGDEQ,0.9276016837504608
5965-GGPRW,0.927576819825156
8347-GDTMP,0.927546103911185
6848-HJTXY,0.927546103911185
9588-YRFHY,0.9275321463059918
8780-YRMTT,0.9273878212952394
3071-MVJCD,0.9273193302123909
0298-XACET,0.9271958463260691
5821-MMEIL,0.9271684697101471
5161-UBZXI,0.9271152549395217
8450-LUGUK,0.9271085756226007
1985-MBRYP,0.9269258251652384
4584-LBNMK,0.9268440915735309
1047-RNXZV,0.9267745062178664
9447-YPTBX,0.9267496007689794
5003-XZWWO,0.9266699813955043
2235-EZAIK,0.9266114602444638
8338-QIUNR,0.9265748160508461
2882-WDTBA,0.9264531175741773
8173-RXAYP,0.926434732921763
0401-WDBXM,0.9263921425355198
6418-PIQSP,0.926301031641309
6925-BAYGL,0.9262983270121038
8039-ACLPL,0.9262828307208284
2226-ICFDO,0.9260965361432335
9392-XBGTD,0.9257414776623908
3795-GWTRD,0.9257000794118911
0254-WWRKD,0.9256806445502911
4940-KHCWD,0.9256438055783359
2790-XUYMV,0.9254557080306771
3896-ZVNET,0.9253315620794813
2904-GGUAZ,0.9253302899556799
4335-UPJSI,0.92524329518076
9824-QCJPK,0.9251764054950287
3454-JFUBC,0.9251473333728583
8046-DNVTL,0.9251279046723804
0862-PRCBS,0.9251013912749255
6244-BESBM,0.9250295573248069
2332-TODQS,0.9250062238728717
8606-CIQUL,0.9249807657324334
0932-YIXYU,0.9249408721085522
7569-NMZYQ,0.9248828136562991
3810-DVDQQ,0.9248828136562991
6203-HBZPA,0.9247015812716549
3882-IYOIJ,0.9246915572201185
8069-RHUXK,0.9245151431927083
6119-SPUDB,0.9245001783242458
1298-PHBTI,0.9241613237254562
5073-RZGBK,0.9241169784970632
7017-VFHAY,0.9237684802970416
6961-MJKBO,0.9237597171445815
2324-AALNO,0.9236617798965847
7643-RCHXS,0.9236530211091881
5816-JMLGY,0.9235996465711352
8915-NNTRC,0.9235645591461442
0744-GKNGE,0.923466267046618
3274-NSDWE,0.9234463190462638
3324-OIRTO,0.9234209941338001
1619-YWUBB,0.9233327069449877
4980-URKXC,0.9233123849741721
5231-FIQPA,0.9232508864220849
4632-XJMEX,0.9232151881124742
2193-SFWQW,0.9232054383977409
1744-JHKYS,0.9228679394985471
5456-ITGIC,0.9226785013904827
7665-NKLAV,0.9225374368304996
8430-TWCBX,0.9222856585014856
4698-KVLLG,0.9222343726728564
8540-ZQGEA,0.922211266325862
3813-DHBBB,0.9221109807975942
4393-GEADV,0.9220807716996248
5915-ANOEI,0.9220248518757298
4378-MYPGO,0.9220015567371644
0436-TWFFZ,0.9219426484168284
9950-MTGYX,0.921914873625673
8336-TAVKX,0.9218477915343474
4423-JWZJN,0.9217464872984938
7157-SMCFK,0.9215960455010299
5696-CEIQJ,0.9213641089265301
1223-UNPKS,0.9212746767253714
0281-CNTZX,0.921259264224374
8821-KVZKQ,0.9212449120383986
7267-FRMJW,0.9211525780396083
6631-HMANX,0.9209660179997619
1635-HDGFT,0.9209054917886101
3258-ZKPAI,0.9208827000719324
4804-NCPET,0.9208158022664971
2796-NNUFI,0.9207737832531702
6916-HIJSE,0.9206909758689565
0019-GFNTW,0.9206601046179097
2068-WWXQZ,0.9205878252526897
8510-BBWMU,0.920558866759612
8619-IJNDK,0.920491561467277
9732-OUYRN,0.9203845751155089
1266-NZYUI,0.9203809386336904
0973-KYVNF,0.9202116642415518
4815-YOSUK,0.9201805626823096
6901-GOGZG,0.9201787666491417
7452-FOLON,0.9200547090336563
7636-PEPNS,0.9200370564574082
4361-FEBGN,0.920023186232636
6563-VRERX,0.9198785040634838
2878-DHMIN,0.9198694120395731
9620-QJREV,0.9198582595758086
5975-BAICR,0.9195793361762938
6349-JDHQP,0.9195708542832404
7009-PCARS,0.9195148448936684
9916-AYHTC,0.9194098528993027
9739-JLPQJ,0.9194006283490086
1699-TLDLZ,0.919319327427081
3212-KXOCR,0.919315272700137
7560-QRBXH,0.9192376956182023
4825-FUREZ,0.9189525201897235
6603-YRDCJ,0.9189392536550348
5406-KGRMX,0.9189024674105811
3079-BCHLN,0.9187962871363237
2819-GWENI,0.918754665498
7114-AEOZE,0.9183943792990986
4981-FLTMF,0.9183660370964132
0071-NDAFP,0.9183013256401323
1371-OJCEK,0.9182332084680133
5214-NLTIT,0.9182206199447746
6248-BSHKG,0.9181725630727356
0526-SXDJP,0.9178894642280727
3795-CAWEX,0.9178743709075724
5006-MXVRN,0.9178226930130147
0621-CXBKL,0.9177774811246652
3566-CAAYU,0.9177617286010272
4616-ULAOA,0.9176455427841517
0383-CLDDA,0.9176363052349485
2223-GDSHL,0.9176072064598534
2599-CIPQE,0.9175728202852637
4884-LEVMQ,0.9175554596162193
1096-ADRUX,0.9174463913717682
3796-ENZGF,0.9173173183987764
9499-XPZXM,0.9172072427815642
1265-BCFEO,0.9172013637436982
2541-YGPKE,0.917194658710511
9891-NQDBD,0.9171814373304079
8590-YFFQO,0.9171083718678574
3166-PNEOF,0.9170458089896508
2405-LBMUW,0.9169191409826988
6741-QRLUP,0.916789395501171
7297-DVYGA,0.9167534946369931
4803-LBYPN,0.9165760201884823
6288-CHQJB,0.9165470578026681
9746-YKGXB,0.9165304158987153
2205-LPVGL,0.9164557524418769
9140-CZQZZ,0.9164525469570305
5859-HZYLF,0.9162196355304348
6051-PTVNS,0.916109009741552
3154-HMWUU,0.9160615459481879
4625-LAMOB,0.9160231862326359
3308-DGHKL,0.9160069169021374
4723-BEGSG,0.9159642262824812
2129-ALKBS,0.9156321788340333
1552-CZCLL,0.915493943941705
5380-XPJNZ,0.9153370790234681
6217-KDYWC,0.9152360164606204
1335-MXCSE,0.9152131242636002
8510-TMWYB,0.9151126527352279
8143-ETQTI,0.9148910539739673
6229-UOLQL,0.9148685591254253
5376-PCKNB,0.9148165733434285
4992-LTJNE,0.9148022942302546
4299-OPXEJ,0.9147065015669673
8205-VSLRB,0.9144739389279813
8434-VGEQQ,0.9144587154958225
1492-KGETH,0.9144383328381682
8659-IOOPU,0.9144156580273275
8670-MEFCP,0.9142736224930847
4018-PPNDW,0.9141404680522588
0343-QLUZP,0.9141293353080694
5093-FEGLU,0.914063284524962
8097-OMULG,0.9139555161274152
6695-FRVEC,0.9139153782944796
4837-PZTIC,0.9138892628808928
6923-AQONU,0.913840520117024
5474-LAMUQ,0.9137933007971553
7921-BEPCI,0.9136934566632096
2595-KIWPV,0.9136616433948989
0902-RFHOF,0.9136155849307478
3976-HXHCE,0.913466321333326
1303-SRDOK,0.9134079806603608
9715-WZCLW,0.9133910986540482
2330-PQGDQ,0.9133871661177462
1657-DYMBM,0.9133311765424011
6265-SXWBU,0.9133072689832452
6696-YDAYZ,0.9132956036828308
9702-AIUJO,0.9131216641172326
4342-HFXWS,0.9129459156981404
8999-EXMNO,0.9128919927426875
4121-AGSIN,0.9128832451438745
4304-XUMGI,0.9128172051479988
1755-FZQEC,0.9128155849307478
3460-TJBWI,0.9127283874763067
9830-ECLEN,0.912688679010547
4750-UKWJK,0.9126867110333636
1293-HHSHJ,0.9126327452167118
1222-KJNZD,0.9125944734391468
5306-BVTKJ,0.9125583028757329
9372-TXXPS,0.9125367827286975
1972-XMUWV,0.9124908820290688
2176-OSJUV,0.9124156065541668
2817-LVCPP,0.9123211057114274
7850-THJMU,0.9121636093375223
2077-DDHJK,0.912052442759856
3891-NLXJB,0.9119803793119758
2027-DNKIV,0.9118064456805687
3720-DBRWL,0.9117023226550403
6418-HNFED,0.9117023226550403
5442-PPTJY,0.9116466114501632
9339-FIIJL,0.9116381644077413
8717-VCTXJ,0.911578603000403
4877-TSOFF,0.9115495603448153
2725-IWWBA,0.9115467399058044
7416-CKTEP,0.9115074835283554
5313-FPXWG,0.9114622042527049
2143-LJULT,0.9112539523662332
6447-EGDIV,0.9110934614901384
0048-PIHNL,0.9110857352883794
2122-SZZZD,0.9109394375473251
7860-KSUGX,0.9109281674529983
7688-AWMDX,0.910921616376881
5249-QYHEX,0.9108964524800428
1089-XZWHH,0.9108910539739674
0078-XZMHT,0.9107994661910483
1092-WPIVQ,0.9107614807136016
9184-GALIL,0.9107021886759674
9500-WBGRP,0.9106847740045468
7520-HQWJU,0.9105996905306979
8099-MZPUJ,0.9105945353445623
5906-DVAPM,0.9105321118984528
2892-GESUL,0.9103016165922273
6701-DHKWQ,0.910252914743377
5781-RFZRP,0.9100924460915291
5204-HMGYF,0.9100176635172128
6445-TNRXS,0.909989762526108
2987-BJXIK,0.9099862073616227
7432-FFVAR,0.9099584460549379
1087-GRUYI,0.9093348976820441
0354-VXMJC,0.9091541669280799
1982-FEBTD,0.9091505083613077
9402-ROUMJ,0.9091261891918315
5993-JSUWV,0.9089751455499506
9674-EHPPG,0.9089272664202754
7471-MQPOS,0.9088301891314203
2649-HWLYB,0.9087130604125767
6848-YLDFR,0.908576329725511
9602-WCXPI,0.9085693551220105
5676-CFLYY,0.9083346692571926
7508-DQAKK,0.9083137533813193
3399-BMLVW,0.9082880965526745
7493-GVFIO,0.9082789162079105
3712-PKXZA,0.9082529437175374
5736-YEJAX,0.9082377308688295
6016-LVTJQ,0.9080906598539122
4006-HKYHO,0.9078602409011569
3500-NSDOA,0.9077739976950298
6374-AFWOX,0.9076993533795568
7815-PDTHL,0.9076328794997257
1697-LYYYX,0.9075149926475348
1834-WULEG,0.9074426692817559
5375-XLDOF,0.9073872290718357
1051-EQPZR,0.907324190297276
0572-ZJKLT,0.9072634229238736
6139-ZZRBQ,0.9072550642929706
5201-CBWYG,0.9071199720363211
3389-KTRXV,0.9071093398572591
2550-AEVRU,0.9069131225540239
6248-TKCQV,0.906882436767945
0780-XNZFN,0.9068802574410131
8345-MVDYC,0.906841546997557
0827-ITJPH,0.9068144932062743
7799-LGRDP,0.9068085515243741
4636-TVXVG,0.9066293115616049
1552-TKMXS,0.9065970797330357
1843-TLSGD,0.9065127908529591
8747-UDCOI,0.9064608803304015
7710-JSYOA,0.9064403594313011
8259-DZLIZ,0.9063509126828688
2192-OZITF,0.9063272405996792
9091-WTUUY,0.9063174335736195
4000-VGMQP,0.9061712387146885
4295-YURET,0.9060829990208414
9350-VLHMB,0.9060417165316192
0936-NQLJU,0.9059980256905571
4654-ULTTN,0.9057853094183848
5614-DNZCE,0.905628380843561
5656-MJEFC,0.9054772946385161
0661-KBKPA,0.9053159620048002
6814-ZPWFQ,0.9053020657593084
1934-MKPXS,0.9052249932027713
4102-HLENU,0.9051962565641941
9548-LIGTA,0.9051811011918199
9938-TKDGL,0.9050802782911038
7639-OPLNG,0.9050664905828973
2266-FUBDZ,0.9049304041810149
7973-DZRKH,0.9048359949918957
5567-GZKQY,0.904740454669449
4702-HDRKD,0.9046642341018232
4933-BSAIP,0.9045254182589356
8374-UULRV,0.9044785591959109
3280-NMUVX,0.9044655003928439
7941-RCJOW,0.9043368539863532
4664-NJCMS,0.9043020390129449
2753-JMMCV,0.9041907961494393
7233-PAHHL,0.9039917786946262
7632-YUTXB,0.9039807254987595
3948-KXDUF,0.9039512826870462
1084-MNSMJ,0.9039017022850631
4578-PHJYZ,0.9038558716285583
6609-MXJHJ,0.9038363792199695
7872-BAAZR,0.9037632898732758
2234-XADUH,0.9036499289660577
7564-GHCVB,0.9035182490033649
4671-VJLCL,0.9033778908610731
5876-QMYLD,0.9032428737625177
8194-PEEBY,0.9031745128344824
7182-OVLBJ,0.9031654611163868
6994-FGRHH,0.9031519007484758
9801-NOSHQ,0.9031329511517274
2703-AMTUL,0.903132073680906
9814-AOUDH,0.9031292750260721
7349-ALMUX,0.9030864011584557
7803-XOCCZ,0.9029823007217505
2428-HYUNX,0.9029291971455886
1834-ABKHQ,0.9027614249552864
4335-BSMJS,0.9027459474447369
9170-ARBTB,0.9027272879582217
1414-YADCW,0.9026922258204834
2589-AYCRP,0.902669354492816
0234-TEVTT,0.9025906288055454
0057-QBUQH,0.9025229437229436
0674-GCDXG,0.9022834136776088
9509-MPYOD,0.9021925904108282
8849-PRIQJ,0.9020311769682354
4825-XJGDM,0.9019889748607979
2126-GSEGL,0.9019437643109028
3721-WKIIL,0.9016650346947509
5124-EOGYE,0.9016507281277805
0909-SELIE,0.9015632947175473
1872-EBWSC,0.9014429172105903
5451-MHQOF,0.9014113854554959
9531-NSBMR,0.9013733075322535
4530-NDRKU,0.9013575986538399
0362-RAOQO,0.9012879439782657
2056-EVGZL,0.9012677684668174
7601-DHFWZ,0.9012675870352671
8191-XWSZG,0.901192838034869
3067-SVMTC,0.9011826698307678
7164-BPTUT,0.9011737226329345
8561-NMTBD,0.9011138705598325
0181-RITDD,0.9007704822947467
6509-TSGWN,0.9007574626178609
6242-SGYTS,0.9006866472959502
9795-NREXC,0.9006766266655448
5485-ITNPC,0.9006622881620744
1090-PYKCI,0.9005924798325633
6152-ONASV,0.900587117725497
8859-YSTWS,0.9004242004322882
9359-JANWS,0.9003952090186567
2789-CZANW,0.900267806235476
4716-MRVEN,0.9002171946688544
3378-AJRAO,0.9001650203542636
8327-WKMIE,0.8999516686690299
6837-HAEVO,0.8996468295062076
2796-UUZZO,0.8996423923512542
5442-BXVND,0.8996244207644303
4632-PAOYU,0.8995275379266869
9945-PSVIP,0.8994996795756964
1036-GUDCL,0.8994954724135819
3363-DTIVD,0.8993690794732995
8707-HOEDG,0.8993035361390341
2335-GSODA,0.8991916312952312
9066-QRSDU,0.8990820495800074
2845-KDHVX,0.899045315467133
9281-CEDRU,0.8989658110074916
8681-ICONS,0.8989234568682989
9068-VPWQQ,0.898856718278757
9668-PUGNU,0.8988156917398424
0440-EKDCF,0.8986594308863876
7197-VOJMM,0.8985421082738602
8857-CUPFQ,0.8985213990786213
4859-ZSRDZ,0.8984625466471371
3200-MNQTF,0.898256964412809
6870-ZWMNX,0.898008769079478
6082-OQFBA,0.8979263327089646
3778-FOAQW,0.8978388333584773
1063-DHQJF,0.8978308715011227
7305-ZWMAJ,0.8976590497267217
1627-AFWVJ,0.8976418320251794
7427-AUFPY,0.8976144167660526
5318-YKDPV,0.8975743674403498
4092-OFQZS,0.8973577529116452
0374-FIUCA,0.8971798462486995
8999-YPYBV,0.8971564510779066
3070-FNFZQ,0.8971512735516196
6980-CDGFC,0.8970706918530176
8748-HFWBO,0.8969335985327475
8361-LBRDI,0.8968737588841936
0218-QNVAS,0.8968052264436663
8060-HIWJJ,0.896731955907979
7691-KGKGP,0.8966760370383665
5148-HKFIR,0.896473789341983
3571-DPYUH,0.8964251929976549
0056-EPFBG,0.8964135978122072
2138-VFAPZ,0.8963665434231215
1686-STUHN,0.8962770397498335
4737-HOBAX,0.8962191256862947
3557-HTYWR,0.8961947938736468
4355-CVPVS,0.8961018770401313
3648-GZPHF,0.8960534115763648
9871-ELEYA,0.8960439750177555
5681-LLOEI,0.8959150275049722
3146-MSEGF,0.895873273742638
3635-QQRQD,0.8957865042394594
0784-GTUUK,0.8957517704378474
3308-JSGML,0.895663414070781
9361-YNQWJ,0.8956475589381298
6765-MBQNU,0.8955481220317131
4893-GYUJU,0.8954683540327822
0885-HMGPY,0.8954461620774745
6828-HMKWP,0.8953852570682406
9717-IOAAF,0.8953431143735492
6339-RZCBJ,0.8953386576739172
5495-GPSRW,0.8952447672795054
6516-NKQBO,0.8952409124609442
0854-UYHZD,0.8951158019764967
2996-XAUVF,0.89435836277965
3764-MNMOI,0.8943025655007737
0017-DINOC,0.8941029476219469
3230-IUALN,0.8939721380411958
7524-VRLPL,0.8939302833014682
3978-YNKDD,0.8939041855830945
2829-HYVZP,0.8938178862557454
3392-EHMNK,0.8935949845244363
8213-TAZPM,0.8935858688261911
0191-EQUUH,0.8935842701827904
9086-YJYXS,0.8935349558089326
7190-XHTWJ,0.8934517343486497
5469-NUJUR,0.8933591077921104
6867-ACCZI,0.8933105751082256
2954-PIBKO,0.8932693168650704
4178-EGMON,0.8932129395908593
6134-KWTBV,0.8930674874526314
5862-BRIXZ,0.8929746099308143
1561-BWHIN,0.8929194959686451
0269-XFESX,0.8929163018072823
7696-AMHOD,0.8928793030939467
6016-NXBNJ,0.8927485255615021
2706-QZIHY,0.8927389994207675
2171-UDMFD,0.8925719125977862
9640-ZSLDC,0.8922299190496111
3719-TDVQB,0.892133301027442
5199-FPUSP,0.8920990164769983
1150-FTQGN,0.8920204857887823
5198-HQAEN,0.891950739769264
9742-XOKTS,0.8918334465118193
9764-REAFF,0.8917867283507965
5062-CJJKH,0.8917660541143282
0121-SNYRK,0.8917457167205834
8859-DZTGQ,0.8917264571373331
3026-ATZYV,0.891680674209289
7107-UBYKY,0.8914985147123093
2995-YWTCD,0.8914456239726366
9885-MFVSU,0.8913701421462509
9844-FELAJ,0.8913671947338027
2272-JKMSI,0.8912614282439169
4086-ATNFV,0.891250717469668
1135-HIORI,0.8910770581183564
1813-JYWTO,0.8909745366044229
2809-ILCYT,0.8908584211871334
8106-GWQOK,0.8907204183461083
3638-WEABW,0.8906823604935518
2606-PKWJB,0.8904573408745434
4203-QGNZA,0.8902301522737329
3970-XGJDU,0.8899092587142633
8763-KIAFH,0.8898277190374789
3865-ZFZIB,0.8896824960184779
4774-HHGGS,0.8896358821323694
6169-PGNCD,0.8895443146186021
6339-TBELP,0.889518763330141
2990-OGYTD,0.8895174253130108
8390-FESFV,0.8893656432910061
8606-OEGQZ,0.8893180469250045
3533-UVMOM,0.8892991675813542
7508-KBIMB,0.8892773111924581
0219-QAERP,0.8892382268210053
6922-NCEDI,0.8890130615861839
0048-LUMLS,0.8889767008287245
1442-OKRJE,0.8889262209077194
8067-NIOYM,0.8887188844296838
8779-YIQQA,0.8885134353625844
9548-LERKT,0.8882945446907519
0604-THJFP,0.888244005102145
4188-PCPIG,0.8882425875944585
3486-NPGST,0.8878961787930942
0530-IJVDB,0.8878359236989103
7501-IWUNG,0.8877545629756534
9477-LGWQI,0.8876316414749253
5512-IDZEI,0.8875501080735618
6481-LXPWL,0.8873202327764996
5075-JSDKI,0.8872861493916823
